id,dataset,split,question,context,accepted_answers,model_answer,auto_correctness_label,manual_correctness_label,raw_generation_confidence,tcl_v0_probe_confidence,tcl_v0_conservative_confidence,tcl_v0_calibrated_confidence,hidden_state_method,run_id,review_reason,review_notes,changes_aggregate_interpretation
triviaqa-rc.nocontext-validation-281,triviaqa_rc_nocontext_validation_1000,test,What is the most popular natural attraction in Alaska?,,Mount McKinley | Denali North Peak | Mount McKinley North Peak | Mt McKinley (Denali) | Churchill peaks | Mount McKinley South Buttress | Highest mountain in North America | Большая Гора | Mt. Denali | Mt McKinley | Mount McKinely | Mount McKinley East Buttress | Mt. McKinley | Mount Denali | Denali East Buttress | Mount McKinley (Alaska) | Denali | Denali South Buttress | mount mckinley alaska | mt denali | mt mckinley denali,"The most popular natural attraction in Alaska is the Arctic Circle,",0,,0.8469728295790263,0.8324848567584152,0.8324848567584152,0.6820178766663066,answer_mean,freegpu-triviaqa1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,high_confidence_wrong,needs semantic review; best alias overlap=0.167 (mount mckinley alaska),
triviaqa-rc.nocontext-validation-464,triviaqa_rc_nocontext_validation_1000,test,Red Stripe lager comes from which country?,,"Jamaica | Jamica | Jamrock | Lambsriver, Westmoreland, Jamaica | America/Jamaica | Castleton Botanical Gardens, Jamaica | Jamaica, the Nation | Name of Jamaica | Xaymaca | Jamiaca | Jameca | Xamayca | Jamaca | Jamaica (the country) | Indigenous peoples of Jamaica | Jamacian | ISO 3166-1:JM | Castleton Botanical Garden | america jamaica | iso 3166 1 jm | jamaica nation | jamaica country | castleton botanical gardens jamaica | lambsriver westmoreland jamaica","Ireland.

Red Stripe lager is a type of beer brewed",0,,0.9173972158335799,0.999957460865978,0.9173972158335799,0.8882728479349477,answer_mean,freegpu-triviaqa1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,high_confidence_wrong,needs semantic review; best alias overlap=0.167 (Name of Jamaica),
triviaqa-rc.nocontext-validation-6,triviaqa_rc_nocontext_validation_1000,test,What was the last US state to reintroduce alcohol after prohibition?,,"Utah | Utah (State) | Forty-Fifth State | Sports in Utah | Climate of Utah | Education in Utah | UT (state) | Utahn | Yutas | Geography of Utah | Utah, United States | Utah state nickname | History of mining in Utah | State of Utah | Religion in Utah | Utah (U.S. state) | Transportation in Utah | Beehive State | US-UT | Utahan | Politics of Utah | Salt Lake Seagulls | 45th State | History of Utah (to 1847) | The Beehive State | Youtah | Transport in Utah | utah united states | us ut | utah state | forty fifth state | ut state | history of utah to 1847 | utah u s state","Hawaii.

Hawaii was the last US state to reintroduce",0,,0.8603826134236082,0.8397904160782479,0.8397904160782479,0.6838058744391005,answer_mean,freegpu-triviaqa1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,high_confidence_wrong,needs semantic review; best alias overlap=0.200 (Beehive State),
triviaqa-rc.nocontext-validation-699,triviaqa_rc_nocontext_validation_1000,test,The town of Tobermory is on which Scottish island?,,Mull | Isle of mull scotland | Island of Mull | Malaeus | Muile | Glenforsa | Isle of Mull,"Isle of Skye.

Tobermory is a town",0,,0.8563857330178374,0.8725415584506166,0.8563857330178374,0.6926740647756995,answer_mean,freegpu-triviaqa1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,high_confidence_wrong,needs semantic review; best alias overlap=0.444 (Isle of Mull),
triviaqa-rc.nocontext-validation-71,triviaqa_rc_nocontext_validation_1000,test,Who was the youngest brother in the Beach Boys?,,"Carl Wilson | Carl Wilson discography | Wilson, Carl Dean | Carl Dean Wilson | Wilson, Carl | wilson carl dean | wilson carl",Brian Wilson was the youngest brother in the Beach Boys.,0,,0.9152863935751764,0.943743307161558,0.9152863935751764,0.7214026262893585,answer_mean,freegpu-triviaqa1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,high_confidence_wrong,needs semantic review; best alias overlap=0.200 (Carl Wilson),
triviaqa-rc.nocontext-validation-824,triviaqa_rc_nocontext_validation_1000,test,Which two colours make up the national flag of Greenland?,,White and red,"Green and white.

The national flag of Greenland consists of",0,,0.8853910468371068,0.8591687380746428,0.8591687380746428,0.6888634530590986,answer_mean,freegpu-triviaqa1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,high_confidence_wrong,needs semantic review; best alias overlap=0.333 (White and red),
triviaqa-rc.nocontext-validation-89,triviaqa_rc_nocontext_validation_1000,test,Benina international airport is in which country?,,Libya | Free Democratic Libya | Islamic Republic of Libya | Libya (National Transitional Council) | Republic of Libya | State of Libya | Libyan Republic (2011) | Libyan Republic | ⵍⵉⴱⵢⴰ | ليبيا | Libiyah | LBY | Etymology of Libya | Al-Jamahiriya al-%60Arabiyah al-Libiyah ash-Sha%60biyah al-Ishtirakiyah al-Uzma | Largest cities in Libya | Lībiyā | Lybya | Free Libya | Libiya | ISO 3166-1:LY | iso 3166 1 ly | libyan republic 2011 | libya national transitional council | al jamahiriya al 60arabiyah al libiyah ash sha 60biyah al ishtirakiyah al uzma,"Benina International Airport is located in Benin, West Africa.",0,,0.9041388557743519,0.5721787851755142,0.5721787851755142,0.6364123847416471,answer_mean,freegpu-triviaqa1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,high_confidence_wrong,needs semantic review; best alias overlap=0.154 (Largest cities in Libya),
triviaqa-rc.nocontext-validation-284,triviaqa_rc_nocontext_validation_1000,test,What is the acronym for the agency which provides co-operation between police forces worldwide?,,Interpol | International Criminal Police Organisation | International Criminal Police Organization | International Criminal Police Organization – INTERPOL | Interpol (organization) | International Police Conference | International Police Commission | President of Interpol | ICPO-Interpol | International Criminal Police Organization - INTERPOL | International Criminal Police Commission | international criminal police organization interpol | icpo interpol | interpol organization,The acronym for the agency which provides co-operation between police,0,,0.8097839692507545,0.010234739765533537,0.010234739765533537,0.451888808691585,answer_mean,freegpu-triviaqa1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,high_confidence_wrong; low_confidence_incorrect_sample; raw_vs_conservative_disagreement,needs semantic review; best alias overlap=0.167 (International Police Conference),
triviaqa-rc.nocontext-validation-363,triviaqa_rc_nocontext_validation_1000,test,"In 1998, which director's Oscar acceptance speech included the line I'm king of the world?",,James Cameron | James Francis Cameron | List of awards and nominations received by James Cameron,"The line ""I'm king of the world"" was",0,,0.9326966417198662,0.0001231402341905676,0.0001231402341905676,0.2933818009044143,answer_mean,freegpu-triviaqa1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,high_confidence_wrong; low_confidence_incorrect_sample; raw_vs_conservative_disagreement,needs semantic review; best alias overlap=0.125 (List of awards and nominations received by James Cameron),
triviaqa-rc.nocontext-validation-127,triviaqa_rc_nocontext_validation_1000,test,Where did Jonathan Edwards set his 1995 triple jump world record?,,Sweden | Swedish sin | Swea Region | Sverige | Swedish origin | Schweden | Kingdom of Sweden | Etymology of Sweden | Mainland Sweden | Konungariket Sverige | Ulf Bergman | Swedish climate | Climate of Sweden | ISO 3166-1:SE | Sveden | Suecia | Swedish realm | Zweden | iso 3166 1 se,The context does not specify where Jonathan Edwards set his 1,0,,0.8743416830723819,8.182470913690452e-06,8.182470913690452e-06,0.2143604356467531,answer_mean,freegpu-triviaqa1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,high_confidence_wrong; raw_vs_conservative_disagreement,needs semantic review; best alias overlap=0.143 (ISO 3166-1:SE),
triviaqa-rc.nocontext-validation-142,triviaqa_rc_nocontext_validation_1000,test,How long was swimmer Michelle Smith-de Bruin banned for attempting to manipulate a drugs test?,,4 years | four  time | 4 time | four time,The context does not provide any information about the length of time,0,,0.8284746457370863,2.8204806375766763e-08,2.8204806375766763e-08,0.10185433114675077,answer_mean,freegpu-triviaqa1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,high_confidence_wrong; raw_vs_conservative_disagreement,needs semantic review; best alias overlap=0.167 (four  time),
triviaqa-rc.nocontext-validation-159,triviaqa_rc_nocontext_validation_1000,test,Which Palestinian co-founded al Fatah in 1957?,,Yasser Arafat | Yasir Arafat | Yasir 'Arafat | Jassir Arafat | Abu Ammar | Yasser 'Arafat | محمد عبد الرحمن عبد الرؤوف عرفات القدوة الحسيني | Abū %60ammār | Mohammed Abdel Rahman Abdel Raouf Arafat Al Qudua Al Husseini | Yaser Arafat | Mohammed Abdel Rahman Abdel Raouf Arafat al-Qudwa al-Husseini | Ashraf al-Kurdi | Muhammad Abd ar-Rauf al-Qudwah al-Husayni | Abu Amar | Mohammed Abdel-Raouf Arafat As Qudwa al-Hussaeini | Death of yasser arafat | Yasser Arafet | Yassir Arafat | Death of Arafat | Muhammed al-Qudwa al-Husseini | Yasir Arafat (Disambiguation) | Illness of Yasser Arafat | Yassar Arafat | yasir arafat disambiguation | abū 60ammār | muhammed al qudwa al husseini | ashraf al kurdi | muhammad abd ar rauf al qudwah al husayni | mohammed abdel raouf arafat as qudwa al hussaeini | mohammed abdel rahman abdel raouf arafat al qudwa al husseini,The context does not specify the co-founder of al F,0,,0.8383806882056601,0.00035454233476412257,0.00035454233476412257,0.32844151069858635,answer_mean,freegpu-triviaqa1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,high_confidence_wrong; raw_vs_conservative_disagreement,needs semantic review; best alias overlap=0.167 (Ashraf al-Kurdi),
triviaqa-rc.nocontext-validation-217,triviaqa_rc_nocontext_validation_1000,test,Who proclaimed the People's Republic of China in 1949?,,Mao Zedong | Mao Ze-dong | Maozedong | Mao Tse-Tung | Genealogy of Mao Zedong | Mao Tse'tung | Mao Tse Tong | Mao Zedang | 毛澤東 | 毛主席 | Chairman Mao Zedong | Mao Tse-Dong | More Ze-dong | Mao tse Tung | Mao Tsedung | 毛泽东 | Mao zedung | Mao Yongzhi | Mao Tsedong | Mao Runzhi | Mao Tse Toung | Mao Ze Dong | Mao Zedong (Mao Tse-tung) | Mao Tsetung | Zedong | Máo Zédōng | Mall Zedong | Zedong Mao | 潤芝 | Jun-Chih | Mao Tse-toung | Mao Dsu Tung | Mao Zadong | Mao Se Tung | Rùnzhi | Zdong | Junchih | Mao-Tse-tung | Chairman Mao Tse-tung | Mao-Tse Tung | Mao Tse-Dung | Mao Tsetong | Poems by Mao Zedong | Mousie Dung | Mau: tsu.tUNG | Mall Ze-dong | Early life of Mao | Mao Ze-Dung | Mao Zhedong | Máo Zédong | Mao Tse-Tounge | Mao Tze-Tung | Mao Tsé-toung | Political ideas of Mao Zedong | Mao Tse-tong | Runzhi | Chairman Mao | 潤芝¹ | 润芝 | Tse Tung Mao | First Red Emperor | Tse-tung Mao | Mao | Mao Tze Tung | Poetry by Mao Zedong | Chairman of the Politburo and Secretariat | Rùnzhī | More Zedong | mall ze dong | jun chih | mao tse tounge | more ze dong | mao tsé toung | mau tsu tung | mao zedong mao tse tung | mao tse dong | chairman mao tse tung | chairman of politburo and secretariat | mao ze dung | mao tse dung,The People's Republic of China was proclaimed by the Communist,0,,0.9028951657998696,0.01336769178795934,0.01336769178795934,0.4622712810762868,answer_mean,freegpu-triviaqa1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,high_confidence_wrong; raw_vs_conservative_disagreement,needs semantic review; best alias overlap=0.154 (Genealogy of Mao Zedong),
triviaqa-rc.nocontext-validation-220,triviaqa_rc_nocontext_validation_1000,test,In which parliament has the UK 87 seats for members who are elected for a five0-year term?,,European Parliament | Common Assembly | European parliment | European Union Parliament | Europarliament | Eu parl | Euro Parliament | EU Parliament | Euparl | Assembly of the European Communities | European Parliamentary | Common Assembly of the European Coal and Steel Community | European Assembly | Parliament of the European Union | The European Parliament | Parliament of the EU | Parliament of Europe | Europarl | Strasbourg Parliament | European Parliamentary Assembly | European Parliament's | Parliament of European Union | European Chamber | assembly of european communities | common assembly of european coal and steel community | parliament of eu | european parliament s,"The House of Commons.

The House of Commons is the",0,,0.9194738756482767,0.0007951668663412049,0.0007951668663412049,0.35660939197365343,answer_mean,freegpu-triviaqa1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,high_confidence_wrong; raw_vs_conservative_disagreement,needs semantic review; best alias overlap=0.200 (Parliament of the EU),
triviaqa-rc.nocontext-validation-257,triviaqa_rc_nocontext_validation_1000,test,Five-legged creatures have damaged which 1250 mile long wonder of the world?,,Great Barrier Reef | Great Barrier Reef World Heritage Area | The Great Barrier Reef | Douglas Shoal | Great Detached Reef | Great barrier reef history,"The Great Wall of China.

The Great Wall of China",0,,0.9661772158908152,0.009114095722504028,0.009114095722504028,0.44740215787299475,answer_mean,freegpu-triviaqa1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,high_confidence_wrong; raw_vs_conservative_disagreement,needs semantic review; best alias overlap=0.182 (Great Barrier Reef),
triviaqa-rc.nocontext-validation-271,triviaqa_rc_nocontext_validation_1000,test,"Used in mathematics, what is the value of Pi to three decimal places?",,3.142 | three point one four two  degrees | 3.142 degrees | 3 142 | 3 142 degrees | three point one four two degrees,Pi to three decimal places is approximately 3.14,0,,0.9377137424450204,0.09258521027239572,0.09258521027239572,0.5402639487001315,answer_mean,freegpu-triviaqa1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,high_confidence_wrong; raw_vs_conservative_disagreement,needs semantic review; best alias overlap=0.182 (3.142),
triviaqa-rc.nocontext-validation-379,triviaqa_rc_nocontext_validation_1000,test,Which Christmas song includes the line It seems so long since I could say 'sister Susie sitting on a thistle'?,,All I Want for Christmas Is My Two Front Teeth | All I Want for Christmas Is My 2 Front Teeth,"It seems so long since I could say ""sister Susie sitting",0,,0.8313791595266798,4.7094190850336135e-06,4.7094190850336135e-06,0.20030733583450389,answer_mean,freegpu-triviaqa1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,high_confidence_wrong; raw_vs_conservative_disagreement,needs semantic review; best alias overlap=0.095 (All I Want for Christmas Is My Two Front Teeth),
triviaqa-rc.nocontext-validation-387,triviaqa_rc_nocontext_validation_1000,test,"During Margaret Thatcher's years as Prime Minister, there were three Chancellors of the Exchequer. Geoffrey Howe and Nigel Lawson were two, but who was the other one?",,"John Major | Major, John | Premiership of John Major | Major administration | Majorism | Bastardgate | Major, John Roy | John Roy Major | major john | major john roy",The context does not specify the name of the third Chancellor of,0,,0.8346987002087777,0.0027154414487956186,0.0027154414487956186,0.4013957990163525,answer_mean,freegpu-triviaqa1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,high_confidence_wrong; raw_vs_conservative_disagreement,needs semantic review; best alias overlap=0.154 (Premiership of John Major),
triviaqa-rc.nocontext-validation-388,triviaqa_rc_nocontext_validation_1000,test,Buddy Holly and the Big Bopper were two of the three musicians who died in a plane crash in February 1959. Who was the other one?,,"Richie Valens | Ritchie S. Valens | Ritchie Valenzuela | Valens, Ritchie | Ritchie Valens | Richie Valenzuela | Richard Steven Valenzuela | ritchie s valens | valens ritchie","The context does not specify the third musician's name,",0,,0.8338531654210422,0.0003614309468330278,0.0003614309468330278,0.3290992648431045,answer_mean,freegpu-triviaqa1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,high_confidence_wrong; raw_vs_conservative_disagreement,needs semantic review; best alias overlap=0.182 (Ritchie S. Valens),
